Date,Open,High,Low,Last,Close,Total Trade Quantity,Turnover (Lacs)
1/25/2007,639.4,675,631.1,657,651.3,1322409,8544.29
1/24/2007,618,635,617,634.5,632.9,401092,2523.61
1/23/2007,625,625.05,615.6,621,620.75,422265,2619.62
1/22/2007,612,628.95,612,623.1,621.75,691159,4277.36
1/19/2007,637,643,614.5,620,620.65,823438,5143.47
1/18/2007,637,648,635,641.55,641.6,942177,6027.62
1/17/2007,652.1,652.1,631.5,632,633.9,1783976,11437.66
1/16/2007,630,638.75,625.2,637,636.9,852119,5384.66
1/15/2007,631.4,633.5,622,626,626.95,565914,3553.94
1/12/2007,620,629.5,620,628,626.45,872842,5452.2
1/11/2007,590,622,580,618,619.55,1720336,10508.4
1/10/2007,585,596,561.35,592.1,590.05,1374429,7979.74
1/9/2007,584,586.5,570,581,579.9,670706,3891.47
1/8/2007,596,598.5,576,580,578.5,834500,4852.18
1/5/2007,609,610,595,595,598.05,623652,3761.87
1/4/2007,622,622,605,605.25,606.5,863442,5268.79
1/3/2007,612,621.85,607.1,617,620.2,1086155,6678.73
1/2/2007,603,614.8,602.3,611.05,611.55,480419,2930.01
12/29/2006,611,613.9,601,605,605.9,475274,2890.09
12/28/2006,609,612.8,601,609,608.45,1132923,6872.2
12/27/2006,599.5,609.8,591.5,608,607.1,1094834,6582.86
12/26/2006,575,599.7,571,598.15,597.5,852387,5030.37
12/22/2006,559.95,580,554.2,574,574.5,1042246,5895.81
12/21/2006,557,565,545.1,561,558.25,863820,4796.37
12/20/2006,570.5,578.85,546.3,550,555.25,1354506,7673.06
12/19/2006,584,585,555.55,564,566.75,1055709,5989.12
12/18/2006,521.65,586,521.65,585.25,583,753704,4291.9
12/15/2006,572,581,564,564.55,566.65,1229268,7023.3
12/14/2006,561,574.9,544.05,571,569.55,712403,4006.57
12/13/2006,558.5,566.8,541,558.5,555.45,1040735,5763.7
12/12/2006,569.9,574.7,552,557.35,558.5,897390,5082.62
12/11/2006,584.25,584.25,558.05,569.45,567.2,738820,4198.41
12/8/2006,584.25,584.25,573.3,576.9,576.95,852663,4933.38
12/7/2006,589,591,580.25,585,584.25,875646,5109.99
12/6/2006,594,601,587.25,589,589.95,521557,3094.61
12/5/2006,600,601,591.5,593.5,593.3,459005,2731.12
12/4/2006,601.05,602,588,590.1,590.75,566549,3352.98
12/1/2006,604.95,609.9,599.05,600,601.05,934732,5640.71
11/30/2006,600,670,583.15,601.5,599.9,1679284,10014.85
11/29/2006,590,591.95,581.25,582,582.85,520430,3046.56
11/28/2006,596.05,596.05,581.5,584.25,585.35,1075380,6303.61
11/27/2006,589.95,604.8,581.05,603.9,601.3,1046988,6247
11/24/2006,585,592.9,561.35,592,590.15,798244,4651.92
11/23/2006,590,594.9,575.2,582,582.75,1059061,6178.89
11/22/2006,565,592,565,585,585.1,1693016,9866.26
11/21/2006,568,570.95,555.1,570,569.3,1002615,5660.41
11/20/2006,550,558,541.2,556.05,554.5,636245,3514.1
11/17/2006,554.9,555,546.05,549.5,550.25,600212,3302.21
11/16/2006,548.05,555,546.25,555,553.65,1315848,7256.42
11/15/2006,449.5,565,449.5,547.25,548.05,742941,4085.54
11/14/2006,546,550.4,542.05,547,545.4,663025,3624.19
11/13/2006,538,543.7,534,543.45,542.05,486904,2624.06
11/10/2006,536.5,538,528,537.5,536.65,552050,2944.52
11/9/2006,537.5,539.5,529,536,533.9,695121,3712.27
11/8/2006,531,537,494.5,536,535.3,579436,3069.16
11/7/2006,536,538.9,529,529.5,530.95,636976,3403.74
11/6/2006,539,539,530.1,531.25,532,575250,3061.97
11/3/2006,537.9,537.9,523.6,530.5,529.3,1325385,6999.22
11/2/2006,536,543,531.25,534,533.15,1235868,6618.26
11/1/2006,541,544,533,538.05,537.5,929527,5000.92
10/31/2006,556,558,536.1,538.95,538.3,1231686,6708.53
10/30/2006,561,561,550.15,554.8,554.55,894751,4961.71
10/27/2006,557.95,565,554.5,563.85,563.2,856627,4788.3
10/26/2006,548,558.4,548,555.5,557.1,1924645,10666.02
10/23/2006,556.35,558,543.9,547.4,547.3,731580,4007.38
10/21/2006,565,567.4,552,552,553.6,107136,594.93
10/20/2006,552,564.4,551,558.9,556.55,794420,4447.82
10/19/2006,574.3,574.3,546.85,549,550.6,3163224,17446.88
10/18/2006,582,588.4,555.1,558,557.55,2836624,16077.57
10/17/2006,594.7,594.7,568.35,577.4,575.15,1407364,8074.97
10/16/2006,560,573,560,571.15,570.6,1319783,7469.65
10/13/2006,550,559.9,547,557.9,557.55,1466029,8145.22
10/12/2006,531,547,525,546,545.25,1126109,6063.32
10/11/2006,525,536,525,529,528.85,1822913,9691.57
10/10/2006,524.8,524.8,516,519,519.8,562378,2924.76
10/9/2006,514,517.8,510,516.5,515.65,563598,2899.65
10/6/2006,522,525,512,514,514.3,694864,3593.21
10/5/2006,515,523,511.15,520,520.85,745345,3870.01
10/4/2006,522.25,522.25,505.1,507.5,506.85,912816,4663.4
10/3/2006,524.9,524.9,515.7,518.7,519.6,366331,1904.99
9/29/2006,524.55,529.9,521.35,523.55,524.9,696984,3668.76
9/28/2006,522.9,526.9,520,520,521.8,743210,3879.21
9/27/2006,528.2,529.55,518.35,518.5,520.6,886549,4648.1
9/26/2006,514,527.4,510.35,527,526.35,1397559,7303.3
9/25/2006,519,521.35,505.35,509,510,656629,3382.98
9/22/2006,525,525,517.75,518.9,519.25,886136,4609.11
9/21/2006,515,525,515,520.95,523.6,1172147,6111.92
9/20/2006,510.5,519.7,505.5,517.1,517.6,487552,2504.25
9/19/2006,513.8,520,509.3,510.8,512.75,848910,4377.12
9/18/2006,509.1,517,509.1,513,513.8,653054,3354.7
9/15/2006,512,513.8,506,508,508.9,812713,4146.93
9/14/2006,515.1,518.5,509.05,509.6,512.3,599565,3084.32
9/13/2006,511,516,505,515,513.45,565435,2896.88
9/12/2006,500.5,506,489,504.5,503.5,1123260,5589.46
9/11/2006,510,512,495,500.35,499.65,1022640,5137.48
9/8/2006,513,513.65,505.1,508.5,509.2,610007,3107.09
9/7/2006,521.9,521.9,510,513.5,512.1,581905,2994.45
9/6/2006,517,525,512.25,522,522.6,640170,3332.63
9/5/2006,522.7,525,514.65,515.5,515.6,635377,3289.08
9/4/2006,518.5,525,518.5,522,522.75,459378,2401.49
9/1/2006,519,520.8,512.35,518.2,518.3,765248,3956.18
8/31/2006,526.5,531,515,516.1,518.65,1462397,7626.55
8/30/2006,527.5,533.65,523.2,524,526.35,1568494,8286.78
8/29/2006,517,528,515,527.9,525.6,925951,4825.18
8/28/2006,510,517,508.7,514.45,513.25,661998,3383.76
8/25/2006,516,519.3,509,511,510.75,777044,3990.27
8/24/2006,505,520,505,514.6,515.4,1491046,7664.71
8/23/2006,514.8,514.8,507,512.5,511,836672,4273.15
8/22/2006,506.5,518,506.5,510.95,512.15,1370720,7045.9
8/21/2006,511,513.8,504,512.1,510.75,1010206,5140.55
8/18/2006,515,515.05,508.55,511.6,512.2,537690,2753.08
8/17/2006,515,519.7,508.9,509.75,511.25,676002,3460.86
8/16/2006,517,524.8,511.35,514,514.7,1291126,6714.54
8/14/2006,505,511.9,503.15,511.05,510.15,557630,2833.64
8/11/2006,516,517.65,500.15,506.25,504.95,1158103,5866.13
8/10/2006,510,518.4,505,513.95,515.35,906639,4633.67
8/9/2006,500,512,490.25,507.7,506.1,924958,4692.42
8/8/2006,504.4,504.4,495.1,501.75,502.05,454452,2269.87
8/7/2006,500,507.85,492,493.9,494.05,912240,4515.87
8/4/2006,506,514.8,502.6,507.9,507.85,1233021,6280.21
8/3/2006,506,512.5,502.5,505.15,508.3,1826065,9295.8
8/2/2006,495,504,488.25,503.5,502.6,831676,4130.07
8/1/2006,490,497.8,484.2,496.25,495.15,697978,3421.51
7/31/2006,489,500,484.35,492.6,490.8,1161857,5724.67
7/28/2006,490,494,480,480.9,483.1,761313,3693.25
7/27/2006,482,498.9,477,494.05,493.75,2531215,12393.95
7/26/2006,471.1,478,465.6,476.2,476.35,2294893,10878.18
7/25/2006,479.9,489.9,466.2,467.8,469.8,1206124,5692.88
7/24/2006,448,472.5,442.3,470,468.95,2276270,10355.66
7/21/2006,465,469.9,444.1,449,449,2034661,9157.01
7/20/2006,470,478.4,465,470.8,469.95,2253063,10655.15
7/19/2006,491.15,498.7,452,453.2,458.35,3038987,14164.88
7/18/2006,476,488,471,481.5,485.25,1062832,5128.86
7/17/2006,487.95,492,475,478.3,478.7,1256141,6028.16
7/14/2006,498,500,480.95,488.5,489.1,1380013,6746.57
7/13/2006,517,519,500,502,502.6,1227496,6199.55
7/12/2006,495,517.8,481,515.5,516.4,2265716,11537.2
7/11/2006,504.95,506,481.1,498,495.5,1291289,6344.07
7/10/2006,471.3,498.4,465,495,493.85,1174027,5669.25
7/7/2006,493.5,499.4,465.15,470.5,468.85,1418408,6873.74
7/6/2006,494,497.9,485.55,492.8,491.1,1711507,8393.74
7/5/2006,509.9,509.9,489.55,495.05,496.85,2914813,14552.07
7/4/2006,506,514.6,499,499.75,500.65,728875,3690.59
7/3/2006,517.4,517.4,496.6,500,502.5,1221080,6172.03
6/30/2006,500.1,519,500.1,512,513.35,1359340,6942.36
6/29/2006,484.15,500,482,493.95,496.7,2635986,13012.98
6/28/2006,468,490,457.3,483.5,484.15,1618311,7733.39
6/27/2006,465,484,454,472.5,473.9,1515592,7079.26
6/26/2006,480,481,460,466,463.9,830958,3880.61
6/25/2006,489,489,472,474,475.35,95172,453.84
6/23/2006,449.1,485,430.35,482.1,469.6,955555,4348.57
6/22/2006,445,460,445,450,450.45,815598,3691.38
6/21/2006,425.9,444.9,425,442,438.9,1336880,5778.31
6/20/2006,432,434,418.15,419.5,421.9,878974,3710.19
6/19/2006,435.15,450,420.65,439,435.85,1269100,5485.57
6/16/2006,425,457.4,425,442,440.5,1436587,6391.45
6/15/2006,407,424.4,400,421.6,420,898619,3690.33
6/14/2006,391,421,381.25,395.25,389.5,2233524,9059.17
6/13/2006,420,420,391,393,395.3,985944,3951.95
6/12/2006,432.1,437,419.1,420,422.3,987756,4209.27
6/9/2006,420,440.6,410.05,431,434.9,960941,4158.28
6/8/2006,441,442,413,414,419.55,1096816,4715.02
6/7/2006,442.4,453.8,434,446.95,445.35,1106350,4901.43
6/6/2006,455,469.55,436.2,440.1,445.2,1903975,8540.65
6/5/2006,472.4,479.9,452,454,457.5,1006658,4677
6/2/2006,447.05,474,439.8,472.3,469.9,1169293,5341.82
6/1/2006,452,467,433.1,436,444.7,1804020,8119.8
5/31/2006,466,466,436,450,449.7,1224681,5464.7
5/30/2006,472,484,465.05,466.95,471.1,1070005,5092.93
5/29/2006,484.8,488,468,468.5,470.65,776840,3688.4
5/26/2006,479,496,460,475.6,475,1580766,7625.24
5/25/2006,450,494.7,435,475,486.25,2940178,13840.9
5/24/2006,490,490,450,450.9,454.4,1323144,6128.74
5/23/2006,400,484.7,400,481,474.15,1678221,7631.96
5/22/2006,491,500,428,450,441.8,1692293,7773.79
5/19/2006,520,527.8,471.25,480,487.7,1660219,8354.52
5/18/2006,538,538.9,494,516,507.55,835368,4370.34
5/17/2006,535,545,535,544,543.95,459996,2492.36
5/16/2006,540,541.9,519.15,535.15,534.15,1555269,8297.61
5/15/2006,545,545,525.1,538,534.6,1843925,9913.57
5/12/2006,539.5,549,533.7,545.45,544.55,1111933,6033.29
5/11/2006,545,549.9,539.5,546,544.85,926254,5044.8
5/10/2006,538,547.5,538,541,542.6,771038,4183.1
5/9/2006,540,540,525,539.4,538.7,504633,2704.01
5/8/2006,545.25,546,533.65,539,538.5,704291,3786.69
5/5/2006,550,555.15,538,538.5,539.45,657084,3579.32
5/4/2006,545,548.9,535,540,540.85,584897,3150.89
5/3/2006,545,545,535,538.8,539.2,454176,2451.97
5/2/2006,536.4,549.8,536.1,539.1,539.3,454505,2454.29
4/29/2006,543.8,546.9,536.4,538,538.55,244401,1324.36
4/28/2006,540,544.1,461,540,537.15,686889,3645.79
4/27/2006,551.45,562.95,535,552,547.25,1702246,9372.43
4/26/2006,527,551.45,522.55,551,548.9,1436573,7743.25
4/25/2006,530,537.8,522.7,524.3,526.95,893578,4749.59
4/24/2006,553.95,553.95,526.1,531,532.4,1393841,7422.29
4/21/2006,556.85,561.65,535.1,549.5,548.9,1154139,6321.31
4/20/2006,565,565,550.35,551,554.1,1977276,10996.64
4/19/2006,589,599,555.5,557.5,560.2,4065881,23423.53
4/18/2006,545,574.5,542.05,574,570.9,2375543,13268.37
4/17/2006,518.4,545,514,543.7,541.05,1468385,7820.99
4/13/2006,521,524,509,515.5,515.35,1266001,6554.66
4/12/2006,537,537,513.65,520.5,517.05,1870565,9744.35
4/10/2006,549.7,549.7,528.35,533,536.7,1238143,6618.96
4/7/2006,566.1,569.4,538.25,541.2,540.75,1343550,7415.38
4/5/2006,568.7,568.7,556,559.5,558.2,531314,2975.44
4/4/2006,565,569.75,557.5,559,559.7,702981,3956.66
4/3/2006,565,568.8,555.5,561.15,560,700507,3934.08
3/31/2006,575,575,552.4,559.05,559.7,757596,4253
3/30/2006,547,585.9,547,563,569.85,3115963,17492.93
3/29/2006,530.25,544.9,530.25,541.7,542.7,904957,4879.41
3/28/2006,526,533,522.35,528.5,529.05,799829,4225.1
3/27/2006,535,535,518.1,520,520.15,923272,4858.98
3/24/2006,528,534.85,522.05,529.5,531.35,516345,2725.89
3/23/2006,527.7,528.7,520.05,522.65,522.85,790647,4147.26
3/22/2006,530,541.1,518.6,519.1,522.4,1027217,5437.6
3/21/2006,541,550,528,533,532.2,825754,4459.21
3/20/2006,524,546.75,522,545.6,544.3,1842443,9875.38
3/17/2006,524.9,524.9,519,521,520.4,586545,3062.99
3/16/2006,524.9,524.9,515.55,517,517.4,883078,4578.58
3/14/2006,540,540,518.5,521,521.65,785217,4128.16
3/13/2006,521,534,483.65,533,532.4,1484706,7886.55
3/10/2006,513,522.9,508.25,518,520.4,1085297,5606.97
3/9/2006,510,514,497.25,511,511.45,1187375,6004.21
3/8/2006,523,523,505,510,507.4,1372267,7044.31
3/7/2006,530,530,520.1,521.5,522.9,907771,4754.92
3/6/2006,531,534.8,525.05,527.3,528.65,489850,2592.05
3/3/2006,532,532,522.25,531,529.7,942714,4980.33
3/2/2006,531.6,542,527.25,529.05,530.55,1294013,6938.82
3/1/2006,520,535.7,511.6,527,528.4,2044422,10727.06
2/28/2006,521.5,524.9,514,520.05,520.45,1492066,7765.49
2/27/2006,519.8,521.5,515,519.75,520.2,610746,3170.86
2/24/2006,522,522,514.15,515.5,516.5,623358,3219.2
2/23/2006,512.3,524.8,512.3,518,522.4,2003264,10436.28
2/22/2006,515,519.7,500.4,515.15,516.35,780279,4012.89
2/21/2006,519.7,524.9,511.05,512.05,512.85,1175285,6076.54
2/20/2006,500,513,494.25,510,510.9,1304042,6602.62
2/17/2006,494.9,506,492,497,499.1,1251223,6241.69
2/16/2006,496.1,500.9,488.25,490,490.15,904767,4472.12
2/15/2006,503.75,505,490.1,494,495.5,774844,3835.33
2/14/2006,505,510.9,490,491.5,491.2,1281224,6396.66
2/13/2006,513.25,514.55,504,505,505.6,718127,3649.24
2/10/2006,517.6,524,506.45,512.5,512.35,1288070,6594.97
2/8/2006,520,520,505.1,508,507.55,1168787,5960.09
2/7/2006,517,525,516.1,520.2,520.35,1121115,5829.9
2/6/2006,515,519.7,506.2,515,514.5,1073443,5532.44
2/3/2006,542,545.4,513.35,514.35,516,2365525,12452.27
2/2/2006,522.25,537.2,516.3,525.35,527.45,1773281,9350.66
2/1/2006,530,532.95,518,524.75,522.25,609174,3188.05
1/31/2006,522,533.5,521,529,529.7,1346585,7134.76
1/30/2006,506,526.6,500,520.8,522.4,1222470,6295.67
1/27/2006,512,519.7,501.1,506,505.15,761063,3838.66
1/25/2006,495,515.5,495,511,508.2,2026556,10224.37
1/24/2006,493,500.8,491.4,493.1,493.85,755732,3753.39
1/23/2006,495.65,496,482.6,492,492.3,1084385,5319.2
1/20/2006,498,548,495.65,496.65,498.75,2086192,10457.72
1/19/2006,465,507,465,496,498.05,3167635,15371.33
1/18/2006,385,479,385,461.5,461.05,1771813,8166.49
1/17/2006,458.1,467.45,445.55,446,448.35,868017,3975.98
1/16/2006,465,468.7,458.1,460,460,489273,2251.86
1/13/2006,460,464.75,457.3,459,460.05,909574,4185.63
1/12/2006,454,465,448.05,458.15,461.35,958239,4414.47
1/10/2006,461.5,465.9,456.15,459.3,459.65,1150838,5289.83
1/9/2006,475,477.6,452.25,457,460.95,868457,4062.74
1/6/2006,475,475,451,471,472.7,994361,4671.15
1/5/2006,482,484,472.25,473.25,474.05,839636,3996.74
1/4/2006,475.5,485,475.5,480,481.1,1151665,5520.02
1/3/2006,461,476,458.4,475,473,1150446,5371.82
1/2/2006,462,464.5,455.3,463,461.7,645681,2972.88
12/30/2005,462.9,467,457,464,463.35,1094741,5066.55
12/29/2005,458.8,464.95,451.15,461,463.3,1460743,6722.94
12/28/2005,464,467,452,455.2,456.4,689164,3150.24
12/27/2005,452.3,463.95,448.5,463.95,462.25,665801,3044.14
12/26/2005,467.05,467.05,452.3,453.7,453.75,920494,4206.7
12/23/2005,464.1,470,385,465,465.45,1470580,6865.95
12/22/2005,462,468,456.35,464,462.45,800373,3680.84
12/21/2005,466,468,453.45,459,458.4,1097145,5063.56
12/20/2005,460,466.75,458,464.5,464.75,2538007,11754.49
12/19/2005,443.6,457.4,443.6,455.5,456,1820447,8226.24
12/16/2005,440,443.6,435.1,441.55,441.75,1361471,5981.03
12/15/2005,445.15,449,435.65,438,438.4,1465631,6479.9
12/14/2005,449,454.7,442,442.5,445.15,1069410,4796.08
12/13/2005,437,450,433.7,449.5,448.85,1625711,7180.64
12/12/2005,442.9,446.8,430,434.7,436.85,844025,3717.23
12/9/2005,436,442.9,433.9,442.9,441.45,837502,3672.9
12/8/2005,437.05,439.85,425.1,436.55,435.4,1876337,8122.12
12/7/2005,428.5,439.9,427,438,436.4,1110157,4794.05
12/6/2005,424,433.45,419.2,428,427.8,1557624,6646.85
12/5/2005,432.9,434.8,420.7,422.4,422.75,852859,3641.66
12/2/2005,435,440.65,428.1,432.15,431.7,959480,4177.18
12/1/2005,424.8,435,419,434,432.9,2154461,9187.8
11/30/2005,434,447.6,420,421.5,423.25,1501811,6524.96
11/29/2005,445.2,447,435.05,443.95,443.95,888459,3915.12
11/28/2005,444,450,439.1,445.2,445.2,1134928,5072.65
11/26/2005,442.9,444,435.65,436.55,437.55,315419,1381.97
11/25/2005,439.4,442.9,435.55,438.9,439.55,997488,4386.29
11/24/2005,434,442,430.6,440,438.55,1576899,6879.76
11/23/2005,418,434.5,417.55,434,431.4,1483585,6321.91
11/22/2005,420,426.95,414.3,416.15,417.45,1171600,4936.48
11/21/2005,429,429,416,420.9,421.2,1209291,5084.01
11/18/2005,416,429.2,416,422.5,423.95,2386965,10117.47
11/17/2005,410,416,401.5,414.9,413.2,1032873,4222.2
11/16/2005,407.7,410,404.85,408.5,409.05,789165,3222.28
11/14/2005,411,411,396.3,404.6,404.35,1085197,4378.55
11/11/2005,388,405,387.25,404,404.15,2439575,9775.71
11/10/2005,385.05,388,381.5,386,385.6,881604,3387.06
11/9/2005,391,394.7,381.05,384,384.5,853513,3301.59
11/8/2005,380,395,375.25,394,390.85,1252997,4832.87
11/7/2005,369,378.7,369,378.7,377.15,862838,3238
11/2/2005,364.5,371.5,357.5,371,369.65,814258,2966.89
11/1/2005,369,372.5,363.05,363.15,364.5,185838,680.76
10/31/2005,369,369,355.75,364.5,364.6,516678,1875.19
10/28/2005,370,373.5,355,355,356.9,1022112,3683.1
10/27/2005,376,384,365.2,374,373.6,2070072,7769.94
10/26/2005,377.2,379.9,372.5,377.05,376.7,568004,2139.19
10/25/2005,372.5,384.5,372.5,376,377.2,735439,2783.9
10/24/2005,392,392,372,372,372.75,807596,3043.47
10/21/2005,370,387,369,385,385.45,1428072,5412.32
10/20/2005,376.8,383,365,369.5,368.7,1315246,4881.7
10/19/2005,373.3,376.8,364.25,367.65,368.3,1750824,6513.18
10/18/2005,385.9,387.8,370.3,370.3,373.3,960055,3649.34
10/17/2005,385.95,389,378.3,381.4,382.55,578790,2214.97
10/14/2005,392,392.9,382.15,385,385.95,963251,3715.18
10/13/2005,400,400,386.95,388.5,389.35,1127643,4425.63
10/11/2005,399,404,388.25,399,399.05,1302109,5168.76
10/10/2005,390,398.5,388.2,393.2,394.4,1197567,4721.01
10/7/2005,391,396.2,382.45,389,388.25,1534724,5982.93
10/6/2005,403,404,386.15,387.25,390.35,2029404,8001.83
10/5/2005,403,413.8,402,404.5,404.4,2066368,8422.37
10/4/2005,381,402,380,402,401,2883978,11389.44
10/3/2005,375.2,382,374,379.7,380.05,917269,3466.66
9/30/2005,375,378,370.3,371,371.45,805111,3002.52
9/29/2005,372.75,379.9,371,375,375.95,3874146,14556.96
9/28/2005,376,376,352,374.4,372.25,1490810,5515.18
9/27/2005,374,378.95,371,376,376.2,848564,3189.67
9/26/2005,360,374.5,359.6,373.6,373.75,656015,2418.9
9/23/2005,359.85,362.8,352.5,358,357.8,469642,1684.64
9/22/2005,375.15,375.15,351,353.2,356.05,847123,3088.43
9/21/2005,375,379.95,370,372,373.6,842371,3142.16
9/20/2005,381,382.65,374,376.2,376.35,1202829,4541.59
9/19/2005,384,384.95,379.05,379.8,379.9,738464,2816.59
9/16/2005,384,384.95,378.35,382.95,382.55,617261,2354.68
9/15/2005,380.2,384.85,380.2,380.3,382.5,686837,2628.08
9/14/2005,373.9,381.7,372.8,379.25,380.2,1550108,5866.82
9/13/2005,375,378,370.25,372.05,372.95,1235422,4615.02
9/12/2005,375,375.9,371.05,372.7,372.05,536006,2000.04
9/9/2005,378.8,378.8,367.55,372,371.45,648165,2401.66
9/8/2005,379.9,380.8,372,373.75,373.25,544085,2038.94
9/6/2005,378.5,379.9,375,379.6,378,866340,3271.24
9/5/2005,374.3,380,370.55,378,377.45,1247779,4683.97
9/2/2005,372,376.5,366.35,373.5,374.3,1283255,4782.14
9/1/2005,369,375,367.55,371,372.2,1545872,5741.72
8/31/2005,358,365.9,352.2,364,364.65,794011,2854.25
8/30/2005,353,362,353,358.1,358.95,730134,2616.62
8/29/2005,362.85,362.85,350.65,351.9,351.75,726434,2557.75
8/26/2005,366.8,369.95,355.15,359.05,359.55,818393,2953.32
8/25/2005,354,370.6,350.3,368,367.45,1297491,4691.39
8/24/2005,362.5,362.5,351,352.9,353.25,669496,2380.82
8/23/2005,367,369,352.75,355.45,356.7,1133847,4077.97
8/22/2005,368.5,380.5,360,360.9,362.55,1028757,3805.1
8/19/2005,730,733.9,717.1,721.9,720.05,507526,3665.31
8/18/2005,726,731,721.25,725.5,728.95,431046,3134.77
8/17/2005,729.7,747.8,713.5,724,724.25,422343,3050.51
8/16/2005,724.8,729.7,715.2,719,720.5,427612,3081.84
8/12/2005,732.95,740,706.1,717.5,714.8,473444,3416.59
8/11/2005,728,735.9,725,732,732.95,411280,3008.31
8/10/2005,719.8,728,714,728,727.65,435498,3149.06
8/9/2005,714.7,720,700.4,717.15,716.05,517913,3679.53
8/8/2005,724,724.8,701.65,705,704.5,516905,3664.71
8/5/2005,734,734,720,721.85,721.75,371204,2685.12
8/4/2005,737,739,725,731.35,731.6,327394,2398.94
8/3/2005,733,739,728,728.95,731.9,494510,3624.09
8/2/2005,749.5,749.5,720,723,724.2,330155,2391.39
8/1/2005,730,738,715.1,722,723.75,432665,3140.16
7/29/2005,721,745,721,737.85,736.35,719737,5273.99
7/27/2005,710,730,705,729,727.85,465290,3354.35
7/26/2005,705,715.2,702.6,714.1,708.6,503348,3562.14
7/25/2005,719.45,719.9,705,713,713.25,657606,4683.69
7/22/2005,715,718,690.4,715.5,715.3,948474,6717.12
7/21/2005,722,723,706,713,711.6,228815,1629.13
7/20/2005,716,722,715.05,719.4,717.3,275703,1982.57
7/19/2005,718.8,718.8,710.35,714.75,714.55,407828,2912.19
7/18/2005,708,718,708,709.95,711,590346,4208.94
7/15/2005,708,708,692.1,705,704.45,381987,2673.79
7/14/2005,710,715,695,695.05,696.25,405334,2845.47
7/13/2005,703,716.7,700.1,708.1,709.2,741531,5275.6
7/12/2005,716,718,696.2,700.9,702.35,1039676,7346.34
7/11/2005,736,740,715.1,716.95,716.75,430009,3108.48
7/8/2005,725,737.7,718,720.55,722.9,516489,3743.5
7/7/2005,747,765,700,716,710.5,925277,6763.87
7/6/2005,745,748,728,735.25,735.25,550444,4044.7
7/5/2005,755,758,734,738,736.1,484227,3599.95
7/4/2005,749.25,751.4,740,742,746.5,388650,2896.54
7/1/2005,750,760,731.3,745.1,744.8,643166,4815.36
6/30/2005,737,776,730,757,766.3,2724172,20555.97
6/29/2005,739.8,758.1,727,747,753.65,861717,6380.6
6/28/2005,753,757.85,736.1,741,740.65,732126,5448.57
6/27/2005,749.8,761,749.5,755,754.4,604153,4560.88
6/24/2005,755,756.45,742.3,748.5,749.8,590935,4436.32
6/23/2005,755,762,752,761,756.55,480538,3637.74
6/22/2005,756,765,751.55,764,759.2,924624,7019.05
6/21/2005,757,769.9,751,755,756.25,757788,5767.57
6/20/2005,740,759.6,740,755,756.55,683305,5143.41
6/17/2005,682.55,746,682.55,746,743.8,479650,3550.54
6/16/2005,725,738,725,734.6,734.55,549476,4030.54
6/15/2005,723,737,720,735.3,733.55,524619,3832.95
6/14/2005,722,727.6,716,718,723.25,262175,1896.42
6/13/2005,724,727.9,716,723,721.9,262827,1893.47
6/10/2005,731.15,739.55,721.1,723,723.8,451742,3301.13
6/9/2005,726.2,735,725,726,725.9,324505,2361.24
6/8/2005,708.55,736.6,708.55,735.4,734.4,373729,2734.22
6/7/2005,715.8,739.9,715.7,734,731.55,886492,6460.66
6/6/2005,715,723.4,712,714,716.2,501451,3595.98
6/4/2005,720.1,725,713.15,725,722.6,220154,1583.67
6/3/2005,708.85,725,701.1,720,721.65,625520,4469.75
6/2/2005,715,718.8,700,700.8,700.8,346702,2448.79
6/1/2005,717,721,704,713,711.25,401659,2866.05
5/31/2005,710.05,721,707,714,715.75,323822,2316.22
5/30/2005,724,725,705,706,707.45,466842,3317.22
5/27/2005,715.45,734,715.45,727.95,724.15,897392,6514.74
5/26/2005,661,720.5,625.2,709.95,716.3,1568421,11057.04
5/25/2005,677,689,673.05,686.4,687,472243,3223.34
5/24/2005,675.55,684.4,666.2,681.5,682.45,619819,4199.36
5/23/2005,663,672.5,657.2,666,666.4,619648,4125.2
5/20/2005,655.1,668.9,653,663,663.3,429684,2837.61
5/19/2005,660,667,651.25,652.05,658.05,434258,2877.7
5/18/2005,656.8,656.8,643,653,652.35,437961,2842.58
5/17/2005,659,669.85,654,654,657.45,411340,2722.47
5/16/2005,640.5,664,636.2,662,659,614616,4022.23
5/13/2005,645,645,633,637,636.2,277716,1768.3
5/12/2005,637.8,644.4,637,643.45,643.25,213800,1372.97
5/11/2005,616.35,647,616.35,635.55,637.8,339102,2163.25
5/10/2005,649,650.9,642.25,650,647.8,471365,3047.52
5/9/2005,644,651,637,644.95,646.25,471752,3050.02
5/6/2005,544,640,544,638,636.15,329984,2092.79
5/5/2005,642,644,634,635.9,637.4,328335,2101.37
5/4/2005,629.45,634.95,628,630,630.95,301132,1898.89
5/3/2005,642.5,642.5,625,628.5,627.35,414525,2612.56
5/2/2005,639,644.4,631.8,637,638,281864,1795.89
4/29/2005,642,642,630,631.4,630.8,577341,3658.63
4/28/2005,635,649,635,648,643.35,1789533,11495.52
4/27/2005,640,645,628.2,636.15,635,622170,3951.89
4/26/2005,645,651.65,637.2,640.8,639.95,583081,3736.58
4/25/2005,654,663.7,645.55,648.8,648.45,1017114,6639.93
4/22/2005,640,674.8,625,643,643.95,2818211,18202.7
4/21/2005,608,608,580,602,604.05,701254,4172.5
